,Hours,Well,OD600,Bioreactor,Day,Colony,Replicate,Carbon source
179,59.986111111111114,A1,0.49699999999999994,M5,16.0,4,1,Galactose
180,60.31944444444445,A1,0.49499999999999994,M5,16.0,4,1,Galactose
181,60.65277777777778,A1,0.49399999999999994,M5,16.0,4,1,Galactose
182,60.986111111111114,A1,0.49399999999999994,M5,16.0,4,1,Galactose
183,61.31944444444445,A1,0.49299999999999994,M5,16.0,4,1,Galactose
184,61.65277777777778,A1,0.48899999999999993,M5,16.0,4,1,Galactose
185,61.986111111111114,A1,0.48799999999999993,M5,16.0,4,1,Galactose
186,62.31944444444445,A1,0.48699999999999993,M5,16.0,4,1,Galactose
187,62.65277777777778,A1,0.48599999999999993,M5,16.0,4,1,Galactose
188,62.986111111111114,A1,0.48299999999999993,M5,16.0,4,1,Galactose
189,63.31944444444445,A1,0.48299999999999993,M5,16.0,4,1,Galactose
190,63.65277777777778,A1,0.4799999999999999,M5,16.0,4,1,Galactose
191,63.986111111111114,A1,0.4779999999999999,M5,16.0,4,1,Galactose
192,64.31944444444444,A1,0.4769999999999999,M5,16.0,4,1,Galactose
193,64.65277777777779,A1,0.4739999999999999,M5,16.0,4,1,Galactose
194,64.98611111111111,A1,0.4719999999999999,M5,16.0,4,1,Galactose
195,65.31944444444444,A1,0.4719999999999999,M5,16.0,4,1,Galactose
196,65.65277777777779,A1,0.4719999999999999,M5,16.0,4,1,Galactose
197,65.98611111111111,A1,0.47100000000000003,M5,16.0,4,1,Galactose
198,66.31944444444444,A1,0.47100000000000003,M5,16.0,4,1,Galactose
199,66.65277777777779,A1,0.46900000000000003,M5,16.0,4,1,Galactose
200,66.98611111111111,A1,0.46900000000000003,M5,16.0,4,1,Galactose
201,67.31944444444444,A1,0.467,M5,16.0,4,1,Galactose
202,67.65277777777779,A1,0.466,M5,16.0,4,1,Galactose
203,67.98611111111111,A1,0.466,M5,16.0,4,1,Galactose
204,68.31944444444444,A1,0.464,M5,16.0,4,1,Galactose
205,68.65277777777779,A1,0.463,M5,16.0,4,1,Galactose
206,68.98611111111111,A1,0.463,M5,16.0,4,1,Galactose
207,69.31944444444444,A1,0.462,M5,16.0,4,1,Galactose
208,69.65277777777779,A1,0.461,M5,16.0,4,1,Galactose
209,69.98611111111111,A1,0.459,M5,16.0,4,1,Galactose
210,70.31944444444444,A1,0.459,M5,16.0,4,1,Galactose
211,70.65277777777779,A1,0.456,M5,16.0,4,1,Galactose
212,70.98611111111111,A1,0.455,M5,16.0,4,1,Galactose
213,71.31944444444444,A1,0.455,M5,16.0,4,1,Galactose
214,71.65277777777779,A1,0.452,M5,16.0,4,1,Galactose
215,71.98611111111111,A1,0.453,M5,16.0,4,1,Galactose
216,72.31944444444444,A1,0.451,M5,16.0,4,1,Galactose
217,72.65277777777779,A1,0.452,M5,16.0,4,1,Galactose
218,72.98611111111111,A1,0.449,M5,16.0,4,1,Galactose
219,73.31944444444444,A1,0.449,M5,16.0,4,1,Galactose
220,73.65277777777779,A1,0.447,M5,16.0,4,1,Galactose
221,,A2,,M5,16.0,4,2,Galactose
222,,A2,,M5,16.0,4,2,Galactose
223,,A2,,M5,16.0,4,2,Galactose
224,1.3194444444444444,A2,0.06900000000000002,M5,16.0,4,2,Galactose
225,1.6527777777777777,A2,0.05,M5,16.0,4,2,Galactose
226,1.9861111111111112,A2,0.05,M5,16.0,4,2,Galactose
227,2.319444444444444,A2,0.06100000000000001,M5,16.0,4,2,Galactose
228,2.6527777777777777,A2,0.06700000000000002,M5,16.0,4,2,Galactose
229,2.986111111111111,A2,0.07100000000000002,M5,16.0,4,2,Galactose
230,3.319444444444444,A2,0.084,M5,16.0,4,2,Galactose
231,3.6527777777777777,A2,0.09800000000000002,M5,16.0,4,2,Galactose
232,3.986111111111111,A2,0.111,M5,16.0,4,2,Galactose
233,4.319444444444445,A2,0.126,M5,16.0,4,2,Galactose
234,4.652777777777779,A2,0.14300000000000002,M5,16.0,4,2,Galactose
235,4.986111111111112,A2,0.15999999999999998,M5,16.0,4,2,Galactose
236,5.319444444444445,A2,0.178,M5,16.0,4,2,Galactose
237,5.652777777777779,A2,0.2,M5,16.0,4,2,Galactose
238,5.986111111111112,A2,0.237,M5,16.0,4,2,Galactose
239,6.319444444444445,A2,0.275,M5,16.0,4,2,Galactose
240,6.652777777777779,A2,0.328,M5,16.0,4,2,Galactose
241,6.986111111111112,A2,0.36,M5,16.0,4,2,Galactose
242,7.319444444444445,A2,0.394,M5,16.0,4,2,Galactose
243,7.652777777777779,A2,0.43000000000000005,M5,16.0,4,2,Galactose
244,7.986111111111112,A2,0.47,M5,16.0,4,2,Galactose
245,8.319444444444445,A2,0.516,M5,16.0,4,2,Galactose
246,8.652777777777779,A2,0.5510000000000002,M5,16.0,4,2,Galactose
247,8.98611111111111,A2,0.571,M5,16.0,4,2,Galactose
248,9.319444444444445,A2,0.589,M5,16.0,4,2,Galactose
249,9.652777777777779,A2,0.6020000000000001,M5,16.0,4,2,Galactose
250,9.98611111111111,A2,0.6100000000000001,M5,16.0,4,2,Galactose
251,10.319444444444445,A2,0.601,M5,16.0,4,2,Galactose
252,10.652777777777779,A2,0.599,M5,16.0,4,2,Galactose
253,10.98611111111111,A2,0.595,M5,16.0,4,2,Galactose
254,11.319444444444445,A2,0.591,M5,16.0,4,2,Galactose
255,11.652777777777779,A2,0.6040000000000001,M5,16.0,4,2,Galactose
256,11.98611111111111,A2,0.5900000000000001,M5,16.0,4,2,Galactose
257,12.319444444444445,A2,0.5880000000000001,M5,16.0,4,2,Galactose
258,12.652777777777779,A2,0.5840000000000001,M5,16.0,4,2,Galactose
259,12.98611111111111,A2,0.583,M5,16.0,4,2,Galactose
260,13.319444444444445,A2,0.5800000000000001,M5,16.0,4,2,Galactose
261,13.652777777777779,A2,0.575,M5,16.0,4,2,Galactose
262,13.98611111111111,A2,0.5720000000000001,M5,16.0,4,2,Galactose
263,14.319444444444445,A2,0.571,M5,16.0,4,2,Galactose
264,14.652777777777779,A2,0.5660000000000001,M5,16.0,4,2,Galactose
265,14.98611111111111,A2,0.562,M5,16.0,4,2,Galactose
266,15.319444444444445,A2,0.56,M5,16.0,4,2,Galactose
267,15.652777777777779,A2,0.558,M5,16.0,4,2,Galactose
268,15.98611111111111,A2,0.556,M5,16.0,4,2,Galactose
269,16.319444444444443,A2,0.556,M5,16.0,4,2,Galactose
270,16.652777777777775,A2,0.5610000000000002,M5,16.0,4,2,Galactose
271,16.98611111111111,A2,0.5550000000000002,M5,16.0,4,2,Galactose
272,17.319444444444443,A2,0.5610000000000002,M5,16.0,4,2,Galactose
273,17.652777777777775,A2,0.5700000000000001,M5,16.0,4,2,Galactose
274,17.98611111111111,A2,0.5800000000000001,M5,16.0,4,2,Galactose
275,18.319444444444443,A2,0.585,M5,16.0,4,2,Galactose
276,18.652777777777775,A2,0.609,M5,16.0,4,2,Galactose
277,18.98611111111111,A2,0.625,M5,16.0,4,2,Galactose
278,19.319444444444443,A2,0.6460000000000001,M5,16.0,4,2,Galactose
279,19.652777777777775,A2,0.6740000000000002,M5,16.0,4,2,Galactose
280,19.98611111111111,A2,0.667,M5,16.0,4,2,Galactose
281,20.319444444444443,A2,0.706,M5,16.0,4,2,Galactose
282,20.652777777777775,A2,0.7050000000000001,M5,16.0,4,2,Galactose
283,20.98611111111111,A2,0.726,M5,16.0,4,2,Galactose
284,21.319444444444443,A2,0.7370000000000001,M5,16.0,4,2,Galactose
285,21.652777777777775,A2,0.754,M5,16.0,4,2,Galactose
286,21.98611111111111,A2,0.7750000000000001,M5,16.0,4,2,Galactose
287,22.319444444444443,A2,0.794,M5,16.0,4,2,Galactose
288,22.652777777777775,A2,0.8140000000000001,M5,16.0,4,2,Galactose
289,22.98611111111111,A2,0.8240000000000001,M5,16.0,4,2,Galactose
290,23.319444444444443,A2,0.8280000000000001,M5,16.0,4,2,Galactose
291,23.652777777777775,A2,0.8260000000000001,M5,16.0,4,2,Galactose
292,23.98611111111111,A2,0.8420000000000001,M5,16.0,4,2,Galactose
293,24.319444444444443,A2,0.837,M5,16.0,4,2,Galactose
294,24.652777777777775,A2,0.841,M5,16.0,4,2,Galactose
295,24.98611111111111,A2,0.8460000000000001,M5,16.0,4,2,Galactose
296,25.319444444444443,A2,0.8480000000000001,M5,16.0,4,2,Galactose
297,25.652777777777775,A2,0.8420000000000001,M5,16.0,4,2,Galactose
298,25.98611111111111,A2,0.839,M5,16.0,4,2,Galactose
299,26.319444444444443,A2,0.8380000000000001,M5,16.0,4,2,Galactose
300,26.652777777777775,A2,0.8280000000000001,M5,16.0,4,2,Galactose
301,26.98611111111111,A2,0.8260000000000001,M5,16.0,4,2,Galactose
302,27.319444444444443,A2,0.8260000000000001,M5,16.0,4,2,Galactose
303,27.652777777777775,A2,0.8360000000000001,M5,16.0,4,2,Galactose
304,27.98611111111111,A2,0.8260000000000001,M5,16.0,4,2,Galactose
305,28.319444444444443,A2,0.831,M5,16.0,4,2,Galactose
306,28.652777777777775,A2,0.827,M5,16.0,4,2,Galactose
307,28.98611111111111,A2,0.8380000000000001,M5,16.0,4,2,Galactose
308,29.319444444444443,A2,0.841,M5,16.0,4,2,Galactose
309,29.652777777777775,A2,0.841,M5,16.0,4,2,Galactose
310,29.98611111111111,A2,0.8460000000000001,M5,16.0,4,2,Galactose
311,30.319444444444443,A2,0.843,M5,16.0,4,2,Galactose
312,30.652777777777775,A2,0.841,M5,16.0,4,2,Galactose
313,30.98611111111111,A2,0.8420000000000001,M5,16.0,4,2,Galactose
314,31.319444444444443,A2,0.8380000000000001,M5,16.0,4,2,Galactose
315,31.652777777777775,A2,0.8260000000000001,M5,16.0,4,2,Galactose
316,31.98611111111111,A2,0.821,M5,16.0,4,2,Galactose
317,32.31944444444445,A2,0.8180000000000001,M5,16.0,4,2,Galactose
318,32.65277777777778,A2,0.8050000000000002,M5,16.0,4,2,Galactose
319,32.986111111111114,A2,0.796,M5,16.0,4,2,Galactose
320,33.31944444444445,A2,0.78,M5,16.0,4,2,Galactose
321,33.65277777777778,A2,0.776,M5,16.0,4,2,Galactose
322,33.986111111111114,A2,0.7650000000000001,M5,16.0,4,2,Galactose
323,34.31944444444445,A2,0.7590000000000001,M5,16.0,4,2,Galactose
324,34.65277777777778,A2,0.7550000000000001,M5,16.0,4,2,Galactose
325,34.986111111111114,A2,0.744,M5,16.0,4,2,Galactose
326,35.31944444444445,A2,0.7570000000000001,M5,16.0,4,2,Galactose
327,35.65277777777778,A2,0.74,M5,16.0,4,2,Galactose
328,35.986111111111114,A2,0.732,M5,16.0,4,2,Galactose
329,36.31944444444445,A2,0.72,M5,16.0,4,2,Galactose
330,36.65277777777778,A2,0.716,M5,16.0,4,2,Galactose
331,36.986111111111114,A2,0.7170000000000001,M5,16.0,4,2,Galactose
332,37.31944444444445,A2,0.7210000000000001,M5,16.0,4,2,Galactose
333,37.65277777777778,A2,0.696,M5,16.0,4,2,Galactose
334,37.986111111111114,A2,0.6740000000000002,M5,16.0,4,2,Galactose
335,38.31944444444445,A2,0.6720000000000002,M5,16.0,4,2,Galactose
336,38.65277777777778,A2,0.6820000000000002,M5,16.0,4,2,Galactose
337,38.986111111111114,A2,0.6500000000000001,M5,16.0,4,2,Galactose
338,39.31944444444445,A2,0.5900000000000001,M5,16.0,4,2,Galactose
339,39.65277777777778,A2,0.533,M5,16.0,4,2,Galactose
340,39.986111111111114,A2,0.498,M5,16.0,4,2,Galactose
341,40.31944444444445,A2,0.484,M5,16.0,4,2,Galactose
342,40.65277777777778,A2,0.482,M5,16.0,4,2,Galactose
343,40.986111111111114,A2,0.476,M5,16.0,4,2,Galactose
344,41.31944444444445,A2,0.475,M5,16.0,4,2,Galactose
345,41.65277777777778,A2,0.46399999999999997,M5,16.0,4,2,Galactose
346,41.986111111111114,A2,0.46399999999999997,M5,16.0,4,2,Galactose
347,42.31944444444445,A2,0.46299999999999997,M5,16.0,4,2,Galactose
348,42.65277777777778,A2,0.46199999999999997,M5,16.0,4,2,Galactose
349,42.986111111111114,A2,0.46199999999999997,M5,16.0,4,2,Galactose
350,43.31944444444445,A2,0.46099999999999997,M5,16.0,4,2,Galactose
351,43.65277777777778,A2,0.46199999999999997,M5,16.0,4,2,Galactose
352,43.986111111111114,A2,0.45899999999999996,M5,16.0,4,2,Galactose
353,44.31944444444445,A2,0.45699999999999996,M5,16.0,4,2,Galactose
354,44.65277777777778,A2,0.45599999999999996,M5,16.0,4,2,Galactose
355,44.986111111111114,A2,0.45599999999999996,M5,16.0,4,2,Galactose
356,45.31944444444445,A2,0.45599999999999996,M5,16.0,4,2,Galactose
357,45.65277777777778,A2,0.45299999999999996,M5,16.0,4,2,Galactose
358,45.986111111111114,A2,0.45099999999999996,M5,16.0,4,2,Galactose
359,46.31944444444445,A2,0.45599999999999996,M5,16.0,4,2,Galactose
360,46.65277777777778,A2,0.44899999999999995,M5,16.0,4,2,Galactose
361,46.986111111111114,A2,0.45099999999999996,M5,16.0,4,2,Galactose
362,47.31944444444445,A2,0.44799999999999995,M5,16.0,4,2,Galactose
363,47.65277777777778,A2,0.44999999999999996,M5,16.0,4,2,Galactose
364,47.986111111111114,A2,0.44799999999999995,M5,16.0,4,2,Galactose
365,48.31944444444445,A2,0.44599999999999995,M5,16.0,4,2,Galactose
366,48.65277777777778,A2,0.44599999999999995,M5,16.0,4,2,Galactose
367,48.986111111111114,A2,0.44799999999999995,M5,16.0,4,2,Galactose
368,49.31944444444445,A2,0.44699999999999995,M5,16.0,4,2,Galactose
369,49.65277777777778,A2,0.44699999999999995,M5,16.0,4,2,Galactose
370,49.986111111111114,A2,0.44799999999999995,M5,16.0,4,2,Galactose
371,50.31944444444445,A2,0.45199999999999996,M5,16.0,4,2,Galactose
372,50.65277777777778,A2,0.44999999999999996,M5,16.0,4,2,Galactose
373,50.986111111111114,A2,0.44999999999999996,M5,16.0,4,2,Galactose
374,51.31944444444445,A2,0.45299999999999996,M5,16.0,4,2,Galactose
375,51.65277777777778,A2,0.44699999999999995,M5,16.0,4,2,Galactose
376,51.986111111111114,A2,0.44999999999999996,M5,16.0,4,2,Galactose
377,52.31944444444445,A2,0.44699999999999995,M5,16.0,4,2,Galactose
378,52.65277777777778,A2,0.44799999999999995,M5,16.0,4,2,Galactose
379,52.986111111111114,A2,0.45099999999999996,M5,16.0,4,2,Galactose
380,53.31944444444445,A2,0.44699999999999995,M5,16.0,4,2,Galactose
381,53.65277777777778,A2,0.44899999999999995,M5,16.0,4,2,Galactose
382,53.986111111111114,A2,0.44699999999999995,M5,16.0,4,2,Galactose
383,54.31944444444445,A2,0.44799999999999995,M5,16.0,4,2,Galactose
384,54.65277777777778,A2,0.44799999999999995,M5,16.0,4,2,Galactose
385,54.986111111111114,A2,0.44399999999999995,M5,16.0,4,2,Galactose
386,55.31944444444445,A2,0.44699999999999995,M5,16.0,4,2,Galactose
387,55.65277777777778,A2,0.44599999999999995,M5,16.0,4,2,Galactose
388,55.986111111111114,A2,0.44599999999999995,M5,16.0,4,2,Galactose
389,56.31944444444445,A2,0.44499999999999995,M5,16.0,4,2,Galactose
390,56.65277777777778,A2,0.43999999999999995,M5,16.0,4,2,Galactose
391,56.986111111111114,A2,0.43999999999999995,M5,16.0,4,2,Galactose
392,57.31944444444445,A2,0.44199999999999995,M5,16.0,4,2,Galactose
393,57.65277777777778,A2,0.44099999999999995,M5,16.0,4,2,Galactose
394,57.986111111111114,A2,0.43999999999999995,M5,16.0,4,2,Galactose
