,Sample_id,Pyrimidine,Dihydrouracil,N-acetylleucine,N-acetylphenylalanine,4-acetamidobutanoate,Dethiobiotin,Thymine,Nicotinate,Biotin,Methylthioadenosine,Tryptamine,Adenosine,Trimethylamine,Choline,Tyramine,Aicar,Oxoproline,Inosine,Methylguanidine,Kynurenate,Riboflavin,Anthranilate,Guanine,N-acetylserine,Xanthurenate,N-acetylputrescine,Ethanolamine,Epinephrine,Trigonelline,"Adenosine 3', 5'-cyclic phosphate",4-imidazoleacetate,N-alpha-acetyllysine,Cyclic gmp,Guanidinosuccinate,S-adenosylhomocysteine,Ophthalmate,Histidinol,Cadaverine,Putrescine,"1, 3-diaminopropane","N,n,n-trimethyllysine",Hexanoate,FAD,S-adenosylmethionine,NAD,Leucine,Gamma-aminobutyrate,Proline,Valine,Beta-alanine,Alanine,Glutamine,Glutamate,Asparagine,Aspartate,Arginine,Stearoylcarnitine (c18),Hexanoylcarnitine (c6),Deoxycarnitine (deoxy-c0),Glutarylcarnitine (c5-dc),Carnitine (c0),Malonylcarnitine (c3:dc),Salicylate,Pyridoxal,Uracil,Glycerol,2-oxobutanoate/acetoacetate,Glucuronolactone,Hypoxanthine,"2, 5-dihydroxybenzoate",2-hydroxybutyrate,Alpha-hydroxyisobutyrate,3-(4-hydroxyphenyl)pyruvate,Xanthine,3-hydroxybutyrate,Hydroxyphenyllactate,3-hydroxyphenylacetate,Pantothenate,Orotate,cAMP,O-acetylserine,3-hydroxyanthranilate,Mannose,Allantoin,Dihydroorotate,Xanthosine,Quinate,Gluconate,Glutathione reduced,Adipate,N-acetylglutamate,2-hydroxyglutaric acid,3-hydroxyglutaric acid,N-acetylaspartate,Glycerol 3-phosphate,Ribose 5-phosphate,Glucosamine 6-phosphate,Sedoheptulose-7-phopsphate,Uridine diphosphate glucuronic acid,Pyruvate,Lactate,Hexoses,Glutarate,Succinate,Fructose-6-phosphate,Malate,Glucose-6-phosphate,Cis-aconitate,Citrate,Isocitrate,Trans-aconitate,OD ID,Strain,OD,Replicate
10,SR_MPTA_020204_12A-1_pool_A_25,-0.18796218182580243,-1.395986825305298,-2.0275006988912474,,,,,,,-1.8251684468453329,-0.6139583125646982,-0.3642289798190031,-0.4054793469555642,-0.22471728466458843,,-1.6632357703489422,-1.245251001277015,,,,,,,,1.7821007031885727,-1.5732470500930158,,,0.856792239820779,-1.7250680709050907,-0.6541349785700404,,,,,-1.1775900487783817,,,,0.04102457915377806,,-1.5344752169766505,,,-1.9490171453364955,,-1.1229408481377943,,,,,-1.1718319048880583,-1.1473032563086922,-0.6274041576341594,-1.2130466166750282,-0.5679554771832482,0.24882131491884357,-0.9585055828566563,,-1.0812730320478845,-1.0778827467260426,-0.7617501925733295,-1.304051943234507,,,2.3033227370499763,,,,-0.9138670619339562,-0.7920984972010567,,,,,,,-1.9030181331796203,-2.51984344909381,-1.8543721365670016,-0.4257934446657394,-2.3515085246287066,2.0039543865541356,,,,,-1.6832576630083864,-0.9730881583139825,1.7168443520169585,-1.4888607135370209,,,-0.8774537016461391,-2.833320529329922,,,,,,,2.156866372466268,1.609187252712416,-0.9128474332347476,-0.6317399385004285,-1.3265569487218836,,,-0.7179388172506844,-0.6361169910269243,,12A-1: pool,,,
11,SR_MPTA_020204_6A-2_rpe_16,-0.33262187227733037,-0.2998808701896192,0.361994403932297,1.6329976373383641,-0.547697555672647,0.15376754335171458,0.9090770512094055,0.6372581892697597,1.357458558281006,0.35459971047739325,0.04199513577954835,-0.23693388893055967,-1.0514148747350032,,0.021506825844214896,-0.4268129717957764,0.3912291505420909,0.8678222233690792,-0.8655440010516333,-0.4724911052710035,0.5257234262861635,1.1619738297110285,,1.538110342548225,-0.45065336119452654,-0.5741365133007832,-0.09802337380042844,0.31252318365136955,-0.11817634405182342,1.5151803665984023,0.2889427393532439,-0.5883989304642965,0.8804810594125497,-0.35680554938985226,,1.9464352745482871,1.4712272689639918,0.08982103084811459,0.8606695040399693,-0.38418817243250974,-0.3309884322277357,-0.6600671056505661,-0.7602176583872412,-0.01043649984777154,0.6067328663619149,0.17178614929656152,0.6551841452465981,-0.18221155478315165,,0.48950525480798057,0.28058692120530887,1.0306566966671846,1.4081881033375292,-0.511426109356268,-0.054397260572622,0.10639324031586227,-0.2825897541413151,0.4102739154638351,-1.203649462941881,-0.06162030842426058,0.19186700691628558,-0.3830065717858411,2.18821184170982,2.215770724689464,0.5802932561640555,-0.5552147174348487,,1.251448026578806,-1.121426180164182,2.5898008380590545,-0.5788702804922435,-0.6432430422152517,1.4940952394461964,,-0.34416235981608995,1.2109767784681758,-0.6220740950132623,1.5548055266204832,0.5662587451991405,1.0611732839285934,0.22427499986240865,0.6841000512893566,-1.0599426770141267,0.5635325291203266,0.14009885838828068,-0.3326712525273748,1.5437082043894013,0.22111329367931576,0.77567326683388,0.2648633593985511,0.6393278124645733,-0.45218971849255934,-0.37572557925878064,-0.4428027779760156,0.35179551470515896,1.7465390477843346,-0.2936376295225263,0.5625167443537503,-0.05616662718512412,,-0.5185942465477491,-0.6545788194416713,1.3469534486621193,0.07042301621829472,-0.1750181984371484,0.44960313123924406,,-0.2924556918812176,-0.4081959757887518,-0.18259204710863025,-0.1819991851337975,6A-2: rpe,rpe,1.316,A
12,SR_MPTA_020204_1B-2_aceE_2,-0.06739759974273583,0.6350014766314486,-1.252440825126858,-0.12628076358334073,-1.0354160159522783,2.219314863665272,0.5468198347290003,,,-0.9577576547803499,2.220122138451078,-0.26508749627271316,0.4290468921914451,-0.16826635667754655,1.834011295530796,-1.3319510220724806,-0.9165936814691357,,1.0082392733983376,3.0136272913079676,1.1243705211366493,-1.2972663100802078,,0.7750188589767467,0.09687555131957933,-1.3372295280989432,1.311982638023853,-0.8891262114789132,-0.1436370020373391,-0.8556839593199539,-2.351942982315861,-0.32700888066385553,-0.46172215716414605,-0.7028865946026863,-1.5189662790520848,0.6311177908823249,-1.8077133732981616,,-1.0643623384181489,0.05965179089080051,1.1519112000774432,-0.9644200849824248,0.854521538842615,-1.3676150493057255,-1.1387631145457366,-1.2441845623613383,-1.026109435963481,-0.3282034106004139,-0.20322611738328475,,-1.1451136220387568,-0.7670127258903,-0.5740362102692543,-0.2123411257324678,-1.3979789701061547,-0.4592807801958091,0.09610810640040336,-0.7922069607148834,0.6103900956640471,-0.3333923855903459,1.2596673564411809,-0.4776412058666068,-0.3703825062743512,-0.8484341353483904,-1.4035838657661508,-0.5686712127433847,1.3965010306086751,-0.5576495024509995,,-0.6007404817157638,0.4734910349068064,0.42709630604506854,-1.4298667684146176,,-1.580074420071312,,,-1.7010934184845428,-0.7132181699305633,-0.7485748333310406,0.2596431569166018,0.4645368964750442,0.5134486237717292,-2.2054021926567855,-2.436156647823041,-0.7088845685298879,-1.9064904455756009,-0.636374284228472,-0.16314009109600977,-0.3771917387492678,-0.9903493250753695,0.7056649525705817,1.3758549509176046,-0.7733539650711297,-0.6466930758548449,-0.5420183362302454,-0.37134381837052843,-0.47896480344134057,-0.42432072315321784,1.3962509103485155,2.0164728737925177,0.12683525434482396,-0.09278012555257834,,-0.2286117905420981,-1.2775124712460342,,-0.46917643645675544,-0.5811508072493594,-0.44949639341327363,,1B-2: aceE,aceE,1.115,B
13,SR_MPTA_020204_8C-2_sucB_21,-0.33882322325147957,1.3450643327519913,0.377258978139034,0.38708686602164866,-1.020945317143204,0.4153040443780305,1.4154129877277497,,0.4833051374488384,1.5356734301135102,0.4138910857973419,0.00039868548723580327,1.1767995394823314,-0.27538581866387135,0.20734784380155424,-0.10219286700489873,-0.3379288915981963,0.765647386991582,1.2640486789161753,-0.01583348612952164,0.9958098642094215,-0.6596727394670943,-0.3399943091147105,1.4668675449968338,0.28983094800285514,-0.7437499742830779,0.019720645582102975,-0.24653706930160343,0.9203175008588461,0.1074507810117747,-1.0252755625159664,0.11324798550620914,1.7359935899661556,-0.9822010374885595,-0.469164144799481,-0.044124548127591395,-1.0629767275019741,-0.1380833122512031,,-1.4344198810886009,0.7416080203270975,0.6522843109587222,1.4590484059532995,1.6173091783476572,0.18754622374311053,-1.1562641484936513,-0.9703564816484425,-0.1804481295882726,,-0.40935602506454405,-0.5211392033789418,1.7464710061643491,-0.11266558541744942,0.8134921516787057,2.1632437023879705,-0.44074534287626116,-0.7280390435585399,-0.583069578948853,-0.9316060318878169,0.6604837549129972,-1.1784968979615524,2.0263498860384472,0.0170739872257232,-0.36962566304388383,-0.36978185161678784,-0.519854667645231,,,0.1649999972395787,0.3932093628817362,-0.6921531754378688,-0.7318541379049036,1.5266036324840475,-0.40323806598825496,-0.13104492360194317,0.044623645337401374,-0.34155955833478635,1.5267308135388102,0.22438831690822614,0.20766666935993003,1.1566576528291985,-0.6999491950254547,-0.8717837237402958,0.046504080844208935,-0.47036656695032053,-0.466302401487199,-0.633928275396145,-0.841255128185568,0.46789429531100035,2.0072664507510476,-0.08490636106298431,1.1366700376895646,-0.19195686435434317,-0.6034114643364951,-0.5245574494285952,-0.49863454506937577,-0.3838503614245054,-0.40873097504312844,0.06025416463050328,,-0.5298135667929579,-0.8262988041621209,0.6382623993707667,-0.5226786820767574,-0.22031793220380352,0.5192750366325309,,2.4269306521575023,2.018692290575229,2.3772799706422187,2.719861248809926,8C-2: sucB,sucB,1.305,C
14,SR_MPTA_020204_6C-2_rpe_18,-0.42529952196343207,-0.36134104524465344,0.08854018362532776,2.3763198456420196,-0.2946283699493114,0.08064316722764145,1.2230653086780727,0.5299203374370752,1.7149229109888726,0.32424353127279937,0.17580591074370397,-0.22161483260907944,1.1598595287693698,,-0.46935005980718814,-0.48929777366285926,0.34113519721755897,2.0190294213529145,-0.9054045474786695,-0.03850420626520582,0.98980373474645,1.748878150095908,,0.9261971240866003,1.4393144335229087,-0.4486589972198152,0.3128538201591261,0.3373703626878591,-0.3578659605153894,1.5667288651904476,0.07948505076777701,-0.11260649189290439,0.22495398920862308,-0.24564918227193192,,0.8755467646431844,0.5872055719503726,-0.06995993905820723,0.9366079114859159,-0.3251889458168704,1.152531179848266,-0.4696762410988256,-0.640695471105047,0.18103096574961716,1.4800621559484788,0.23537532666787567,1.0601135991961002,-0.20104851734096238,,0.08724099383994546,0.19684594000705763,1.8788540798789284,0.8705367311523584,-0.6439208790633543,0.3896836472505211,-0.049092144849930845,-0.25896528091350945,1.5643141758497139,-0.9116067725383808,-0.2890044505633736,-1.185461809302047,-0.2448197036533873,2.515827568669706,2.7859558206711132,0.801714864198535,-0.5574973138147808,,1.6561576594395828,-0.8888227384785483,2.39860573541304,-0.5285939960806034,-0.6631692565553211,1.6674082471763618,,0.388610840807755,0.9048306283281313,-0.1465480191095644,1.800711305102089,0.4795820433019919,1.2852445108671762,-0.33417718539060354,0.6343280435108732,-0.35602928456658484,0.629245757645807,0.5950040000529012,-0.36552797645357377,0.9753100941738785,0.17495176338278082,2.036481962345945,-0.4322116809292532,0.6161682760493679,-0.38845317782809685,-0.3817531018004064,-0.37071566960687113,0.49605301585938283,2.77007425961305,-0.29968580837948555,1.182094675946233,0.39030530235159133,,-0.5324424915778339,-0.368637213834784,0.16493252147114726,0.0329795518638287,-0.14865788539098598,0.41683433120986685,,-0.3132713228809569,-0.23196796863263633,-0.028894391373811314,-0.07027397471717836,6C-2: rpe,rpe,1.317,C
15,SR_MPTA_020204_4C-2_nuoA_12,-0.32660455975420766,-1.52358843668034,0.5949909265568799,-0.4777737945837855,-0.5971903683429272,-1.0053959883720205,-1.9687327104388577,0.17517117928945727,-1.1329638802615216,-0.5388753483982497,1.1180061014223546,4.976861728899043,0.14387165005074842,3.879227315400502,-1.4317236841820549,1.4511195857682726,1.987656043939962,-1.6858788866508392,-0.4164534228298386,-0.5196484745245143,-1.233921991372337,-0.0699977661841459,-0.5438266492301942,-1.3600266254341429,-1.8471468412012593,1.4364569391228437,-1.840925895953048,-0.9088463467212275,0.288914177605168,-0.30895862519940775,-1.134953703552237,0.6266238947880377,-0.6033780212570284,1.2566407389678749,0.42053652366962335,-0.569388056653615,0.31567492116964435,-0.8374624292692342,1.351366180679943,0.6686370405306685,0.28986990935785517,-0.9309935083789679,-1.3320710974104486,-0.740032757658235,-0.12971811212979922,0.9456598763491374,0.9128684534359564,4.651850932667243,-0.04523489447700227,0.710554248086313,0.7816919395030446,-0.44905651816083464,-0.41361818098238917,1.9081899553777484,-0.045812012435355695,0.11057261956051362,-0.45637458185666374,-1.0546199358622,-1.3796153249581706,0.27413496466354637,0.38947827690981063,-0.8400029702917201,0.17689263335024324,-0.034672140054419466,-1.0219621765702809,0.9474752597904256,-0.8516415195210805,,-1.350758185695081,-0.38655374145408034,1.0995855712475882,0.898888130432352,-0.7587828277589942,,-1.1726413312670219,,,-1.0044568033552004,0.7106988398048208,-0.756257611317748,-0.2967782260581841,0.8795569000521681,0.6820977067399808,0.29305642485084066,0.35334372596832775,-0.21510967373566445,1.586727506409567,1.9008719185026997,-0.7711102825912832,-0.6990267207920337,1.2578449013103588,0.2475966218222308,0.7255435675210536,2.2176938400274726,0.06077130023043571,-0.48221771638099187,-0.5265159868830616,-0.7159818066147731,,-0.7470184702952981,-0.02412951762406494,0.3980164355650089,0.5071120937292953,-0.6785623383541731,-0.40788425479650564,2.668490069959288,,-0.32576284949462925,-0.35176821643197187,-0.36043934162452196,-0.6333813459320082,4C-2: nuoA,nuoA,1.239,C
16,SR_MPTA_020204_12C-1_pool_C_27,-0.577332414530503,-1.1450023362694086,-2.0200237295408754,,,,,-0.9481012826984115,,-1.8301557364463334,-0.01790440290505841,-0.3645773779336932,-0.5388326310769712,-0.2438704843361603,,,-1.2460890978801085,,,,,,,,-1.644383496740302,-1.428322480122875,,,2.282916303230899,-1.7429812773099327,-0.7067847804048102,-3.2614204601675856,-1.642703137568425,,,-1.2092336172812859,,-1.3883134928524057,,0.8525850360337431,,0.8034466151352058,,,-2.051457144830458,,-1.1293581973084639,,,,,-1.2210565112644818,-1.236049642927894,-0.4879101380544094,-1.4765495613661546,-0.6323039204678906,-0.830767425659918,-0.20093371812544292,,-1.6502495618769712,1.755743440228275,-0.8854488358691042,-1.266516391798678,,,2.2353832445719055,,,,-0.9105076127456607,,,,,,,,,-2.520612799871355,-1.8444416551229246,-0.36386745713583124,,2.252492524275849,,,,,-1.706079852721622,-1.0982327586882223,-0.22512774965933552,-1.4835790941911446,,,-0.8785230670223872,,,,,,,,2.2461704043137525,1.3574465383857446,,-0.6519651771253053,-1.2910741576130995,,,-0.6303044978103004,-0.6664208768727551,,12C-1: pool,,,
17,SR_MPTA_020204_5A-2_pgi_13,-0.15044238340143823,-0.04735436356389649,-0.15417422901431643,-0.9533991964358778,0.8591511809610236,0.17659931692699418,0.253037929508361,2.0186506246509497,-1.2775400140092532,0.3904725205719655,-1.69063739773099,-0.13600233982723922,0.9455456868575852,-0.238806352938061,0.8413029552372483,0.23782244917775489,-0.5956178999822754,-0.5413087929828964,-0.5291344986696684,-0.05797885855200369,-0.1485498193972898,0.8174574801918479,2.217561516014274,-0.39534104485347016,-0.8568222539899695,-0.10275984849162549,1.210527149826075,0.5275990594462899,2.0002922155259895,-0.3025270185009205,0.7201128543060169,-0.22469589561032052,-0.3933605763295276,,-0.3867693403074717,-0.8360638411518129,0.25013331932283905,0.21749728617510666,-0.8142958985804769,-0.9115239348768407,-0.4785908031920283,-1.3695634259201304,0.36035322249116397,1.2933248886004172,0.6401961505254811,-0.9142860859604888,-0.67421184522649,-0.10516905624514422,,-0.6302117218414353,-0.994905803929132,0.5056498997712764,0.14426488683909738,2.024984512379715,0.10471760689273937,-0.348814190966104,0.3940161172124766,0.8502830733792612,1.9354616200139017,-1.8281389645923833,-1.3644367010602916,-0.08958433902503636,-0.9551151471387646,-0.397374097871226,-0.7160126124064996,-0.37992681036619613,,-0.451916344328526,0.06322269108164569,-0.6814908029077351,-0.7765545242671835,,-1.2086231995446008,-0.6416956347986993,1.6530878008346428,,1.4686572105509856,-0.6623447897491965,-0.13301236022167695,-0.21663893256405728,0.8376840637220758,-0.9799608924698578,-0.11499308280426036,-1.0291695653118684,-1.0869202958808137,2.068221614245182,-0.5492015552434703,0.3815321678157781,-0.21020713088213958,-0.5859777802793834,-0.5254285405526438,-1.2127996235207172,-0.9301622959408724,-0.7226325790328398,0.18211206945005345,0.8279264364868253,2.3043651069675053,3.0788003965856823,-0.5943027473600535,,,-0.6454187012636462,-1.34301839296649,-0.9436610661748643,3.6801316287401327,-0.9467928027358408,1.0138076513554293,-0.5161576870225899,-0.6323191870155531,-0.5556449737289232,-0.665362030707696,5A-2: pgi,pgi,1.259,A
18,SR_MPTA_020204_2B-2_cyoD_5,-0.222049402567996,-2.7129738106189514,-0.22386583374109809,-1.1883079091816433,-0.41478212392724106,-0.9450540408465351,-0.3753641932103272,-0.9589315742428016,-0.8687402215037135,-0.09408868972465478,-0.249567455052871,-0.07189223648906333,-0.25618758301330696,-0.2136441176221167,-0.402492008662996,1.0941203643460387,1.5150063318027178,1.1677550892216835,1.2073309996154027,0.354742137682817,0.7999379537638351,1.1029653872221201,-0.48129236422570076,-0.473808354957264,-0.6175524958300551,0.8562022673578316,0.01401733659823894,2.6687205968299934,0.2314703441593997,0.6516485380529878,0.2896001809876649,1.1244153129238126,1.0736658661624365,1.0066263898043426,,1.6939524568124371,1.4882847287218202,1.0118701459673825,0.6589873902636398,-0.568275939674573,1.0332735651221687,0.24450849218696455,-0.6061510927694967,0.0299473787671912,1.5392696770864163,2.0292887454002826,2.0944047234068064,0.34794035870648693,-0.27153873264334166,1.8266374113270127,1.4889933951368903,1.0115422880106908,2.3273120307351496,-0.03259515039674819,1.2906317591968093,4.726301574148036,2.434457344859224,0.0695192775784161,-0.7646651747923082,-0.24786586322900944,0.24666258791119394,-0.5251621123146656,0.5883774696447488,-0.3509130821272313,1.0696482238458815,-0.5066159463453567,,,0.06787608550534104,0.2336688574241976,0.11158253261437583,-0.0723885170675498,0.16395190717052702,-0.48474484549934616,0.2076312029952992,-0.680173143513892,-0.33317350210723656,0.8274562854118405,0.6878594639826304,0.21423915447735417,0.08174596528795339,1.0989598471702877,-0.8299799873447278,0.9379252197966982,0.5732441731537913,-0.09716270641611377,0.9622604736091828,0.746120361668029,2.4675104133215764,-2.288018176533824,1.3748403529310813,0.6712965786468537,0.9335247162370461,1.18640207562926,0.7538594389434328,-0.3663007118995274,-0.31310675752301104,-0.21470567895909637,0.8398573642791751,,-0.4065708019543964,-0.6455165883317824,-1.5793382954153883,0.27084981566445887,-0.16692275218190128,1.128820473581746,,-0.2737052722275469,-0.13950375179978525,0.2047004216477006,-0.06752364909903971,2B-2: cyoD,cyoD,1.424,B
19,SR_MPTA_020204_8B-2_sucB_20,-0.5749594883015038,-0.08929797962319216,0.2652676547141876,0.5909783449937931,-1.0932662366771755,0.060744463584909425,0.8802965167571928,-0.8355515694523871,0.18008194270323355,1.689371859654674,0.9837033778489715,-0.05586797528352822,1.8545117731341763,,-0.3320750085388532,-0.18364051271923215,-0.5036743226540599,-0.05410092946543167,1.3719885663096107,0.14799749705353907,1.044476530559762,0.1393984366449418,-0.3732351805750968,1.2599309893994244,0.6416647287937937,-0.540045865052537,-0.18617586737418798,-0.6880972065552795,-0.879426676261218,0.131455540886151,0.33114601704904517,-0.05530994191125946,1.3161679193069458,-1.1109598400655745,-0.13446297143453304,0.21712059824068808,-1.1131116697750048,-0.9329003198146664,,-1.0180177396558956,-0.07822152605070584,0.09417467908087217,1.6740189089122097,1.6073401195543502,0.42329148538755623,-1.2066162010613968,-1.056724756321854,-0.23030984690770423,,-0.7009609591859239,-0.8876234831614515,0.8438445737677391,-0.44476158623169665,2.5257121982538067,1.9951494822679567,-0.30120682706381596,1.3630231381439875,-0.4411740036512145,0.5654350876800066,0.22827129702635462,-0.3763775352910523,2.5155679184969713,-0.10047235483497882,-0.31190002082487045,-0.5568183125987026,-0.5277358235834726,,-0.548729820892389,-0.33719957506154197,0.10153531221148318,-0.7111918479608336,-0.7800463153509489,1.0143098922776053,-0.5103324728404068,-0.030579293499944767,0.6770644612467067,-0.5207077124230801,1.1686513555376403,0.11853654676849325,0.08522316943790538,-0.9535095311365858,-0.7388728591488413,-0.26948684299155495,-0.5275100077441075,-0.1118250348347494,-0.6086827760147946,-1.243568568651738,-0.7707553199796375,0.41687150224376346,-0.9349001362730487,-0.6167507553217131,1.246714931194952,-0.43463760752575453,-0.6743523291458514,-0.3903213855080148,-0.5114955725064011,-0.3146355113865011,-0.5822726047075057,0.539301353370406,,-0.5373223142317747,0.050373403257111114,-0.010266924978964493,-0.670188483643473,-0.25319806440492,0.28603754249261193,,2.6624059923878125,2.6647936870003766,2.580328304107484,1.9223518707261118,8B-2: sucB,sucB,1.262,B
20,SR_MPTA_020204_2C-2_cyoD_6,-0.4275372056083041,-0.3868290509268942,1.0875679762076245,-0.19989634243772503,-0.6702504186496676,-0.7243155123361347,-1.5503958814567873,,0.9533657994964998,-0.6035348702838401,0.45156204533957534,-0.04178968919158686,0.7923216014843907,,-1.4357138823748647,1.528919025194737,1.222880361878967,-0.5316533303356018,-0.17387240919355904,-0.5941495436529337,1.4287281959409008,-0.23260062579953283,-0.27612361795194085,-1.085295378684731,-0.6649854517259385,1.982502963902031,-1.3702820410072727,-0.31332201746203997,-0.8145893655847577,-0.7092787538010443,-0.37167333068050956,1.188318114060541,-0.7172730245623733,1.6495592895037487,-0.6098989285623645,0.08235253029222035,1.282858177638318,-0.7677152774810863,1.5828785457690682,1.1663646013787599,-0.2450444278465734,1.3470409937637122,-0.8460288772900427,-0.7713578139916396,-0.20912672825272535,1.4122976178308158,1.086300070744498,-0.12263232081668514,-0.12139679053365193,1.2962632674145897,0.8537507514928034,-0.5636288462919037,-0.21834897053885183,-0.6670294179757666,0.7389684387012321,-0.26905747887999437,-0.9247304338626835,-1.323785279031946,-1.5480658280580906,0.6561973972897784,-2.1095618459018666,-0.8585476045660966,0.46334660616757384,-0.10086117681163348,-0.9763193340463148,,,,-0.042293207269072215,-0.3469310299592035,1.7603952233676692,1.3206598182115803,-0.27627068679264827,-0.9169322404453779,-1.0300192041055192,-0.21222060804406,-1.5982511023026214,-0.19006406568127585,0.8894952238628302,-0.670906035977813,-1.1526939257147633,1.4296429094591498,-0.4251525381684056,0.2313936027742,0.4063081320143373,-0.12910767664530629,0.4249549312713948,1.303738018965065,-0.5306878187398538,-0.12210079843340828,1.2358834965872454,0.582774686389745,0.8099762210612951,1.8685047900025746,1.332647523833013,-0.543725499582129,-0.48562430804275525,-0.6265961710857744,-0.9745091244372673,-0.9790042769931897,0.16888575014598908,-0.5837329442307364,-1.1697452892435074,1.036599325243765,-0.3911563244800473,1.0126514142542016,,-0.19405851572794952,0.14952223027145675,0.0017770813286573962,-0.41716466829581295,2C-2: cyoD,cyoD,1.341,C
21,SR_MPTA_020204_2A-2_cyoD_4,-0.2772436324961873,1.0699194519510016,2.537735185813884,1.1526223040624373,0.0852163675713927,-0.5416576990470562,0.11987814977823573,-0.807881868909485,1.4897435911729886,0.0021932384030967024,-0.40382693213393084,-0.08907534532249395,-0.6732970775067462,-0.2209593597032153,0.7925900327356102,0.6500741458357907,1.5002531114867252,0.7080279175571036,1.0350856796392682,0.24319717696032303,1.0586688479645001,-0.1715882979900279,-0.44889286650747257,-0.3528196346318782,2.042171324737238,0.9516032824737269,0.11027977175397209,2.195120088701571,-0.5661198778475927,0.6072820450041388,0.29297794511174247,2.053411196295583,1.6420089299970289,1.5697435830278634,,1.397881726989375,1.863942265366401,0.5567911415149035,0.7773810657531471,0.7169927497488775,2.0295378912810507,0.14665201983219214,-0.22648723908421498,0.3667918613825792,0.67138586956226,1.817022720570552,1.7495276415995042,-0.10425483864997898,-0.7592067710682323,2.6023192620728763,1.1961638103539622,1.0427544983603156,2.7118927828262636,-0.657981436871879,0.4068896942778644,-0.2517063077452234,3.0923816778543407,-0.7788494417419743,-0.4364352299850102,1.0527419527137258,0.9263838553562928,-0.6860673244617567,0.927262154658596,-0.29454244961561155,0.8390755339049043,-0.5239786490496889,,,0.08553190788268107,0.23225434776673395,0.08002042033887746,-0.12826798074848514,0.5110472732630497,-0.5000158899678823,0.6989105481637362,-0.057139494253789926,0.13350077960659473,0.5130043045704192,0.9014379725072423,0.8593712454609334,-0.40560194433586394,0.7999637341106153,-1.2601123866505743,1.3414896653970045,0.937402717812105,-0.22980461299545243,1.7936836881755505,0.3769866534179221,1.5734428071949509,0.1088664578753439,2.4230689156285945,0.9620956487824314,0.48211482485954493,1.25036232146634,0.12750928527653643,-0.35794880382602445,-0.3192236107836024,-0.08187832038819655,0.871946824986205,,-0.4101694801906695,-1.3123016864055155,-0.048882540693205384,0.07346144984710855,-0.17891708622909808,1.3551773639050544,,-0.25359339243869117,0.019994522204995133,0.2083240866780034,-0.06669984945496334,2A-2: cyoD,cyoD,1.375,A
22,SR_MPTA_020204_4B-2_nuoA_11,-0.4922677909489947,-0.17746094830931022,0.45172289136525223,-0.7309289570044998,-0.7294304612755119,-1.3916367331504302,-1.8230694150829643,-0.9877358264484185,-0.9345441844832569,-0.575268005018707,-0.075936294893471,-0.1320403767125883,-0.502906807940762,,-1.754655603377773,1.587643583378245,1.641447034695969,,-0.03839977749804009,-1.010524473870084,-1.2932950340226583,-0.5365586492232804,-0.5968548206723877,-1.0164279712821427,-0.041247369165260804,1.640799044717448,-1.8271369745504762,-0.8850968620036698,1.0951344957653544,-0.6523375867866512,-0.08568539319683416,0.8380526110895979,-0.9098046271683653,1.5530696568241344,-0.5253845852591271,-0.5958323928286354,0.7386035212124802,-0.39987722342981374,1.2483748136707535,0.27815509412755235,-0.6999669736386096,-0.1759047198590151,-1.1140154759508785,-1.0881584866774734,-0.55758171994625,0.9032320946743869,1.0684678883453098,-0.19540674045294967,0.025814828070535513,0.545127023245734,0.5754911130400846,-0.9469255098658161,-1.039168025118211,-0.8229827764923382,-0.546265117370801,-0.53584381935,0.38694045804313076,0.7031836835413021,,-0.3251382491213802,0.9905934757411999,-0.7486674288756647,-0.19791396162174102,-0.009249696883670621,-1.0608813324210151,1.1337219525855478,-0.8292056383439899,,-1.3647962648476497,-0.45051029762232736,1.0770130029514673,0.992467542614825,-0.5466784405024382,,-1.2338681410910524,-1.616254400486431,-1.9365735042733396,-1.0176846208539627,0.6146441857273648,-0.6375968722909482,-0.35317710663019614,0.38837078143327175,-0.013096849225724063,-0.886384306448041,-0.47255686803478836,-0.43048801973653983,0.49615425007300357,1.5367620865571505,-0.844772258649219,0.5442352901273556,1.3049040496058872,0.2466264015411097,-0.0006371233202107896,1.9865156456939836,-0.1603705254414861,-0.45275806646905853,-0.505126875408858,-0.6462883836467819,-1.6556109878160712,-0.7616445077427982,-0.006434678373655876,0.4761672730848954,-1.156182754159612,-0.5565834377654684,-0.5099438944609654,0.8473739936652334,,-0.33154634400447525,-0.24873149206738168,-0.27863453629529833,-0.534692071924526,4B-2: nuoA,nuoA,1.231,B
